English,Mon,Original_Definition
Wash,ကြဴ,"4 (v) to rinse out, wash, to wash oneself.    ကြာတ်ကြဴ (v) to wash out.    ပေါတ်ကြဴ (v) to launder by rubbing.    လပိုက်ကြာတ်ကြဴ (v) to launder by beating. [Cf.] ကြာတ်၊ ထလု၊ လာၚ်၊ လဳ။"
Wash,ထပဲါ,"(v) wash, clean. [id] ထ္ပာဲ။"
Wash basin,ဓရကြာတ်တဲ,"(n) wash basin, finger bowl."
Wash bowl,ဂရ,"(n) earthenware bowl or basin, wash bowl."
Wash buddha’s images and pagodas,ဗလိုပ်ဍာ်ကျာ်,(v) wash Buddha’s images and pagodas.
Wash by dipping in water,ခလု,"(v) to rinse, to cleanse by moving about in water, wash by dipping in water."
Wash one’s hands off,ဗလးတဲ,"(v) let go something which is in one’s possession, relinquish, cease taking further responsibility, wash one’s hands off, give up, stop trying."
Wash or clean one's face,လာၚ်မုက်,"(v) wash the face, wash or clean one's face."
Wash out the jar,ဂမြ,"ကြာတ်လဝ်နုၚ်ဂမြနွံမံၚ်ဂၠိုၚ် (n) wash out the jar, there is a lot of sediment in it. [Var.] ဇရ၊ ဇမြ၊ ဗရ။ [Der.] ဇြ (v) to dry up."
Wash out the jar,ဇရ,"ကြာတ်လဝ်နုၚ်ဖရနွံမံၚ်ဂၠိုၚ် (n) wash out the jar, there is a lot of sediment in it. [Der.] ဇြ (v) to dry up. [Var.] ဂမြ။"
Wash the clothes,ကပိုက်ဂၠိက်ယာတ်,(v) wash the clothes.
Wash the face,လာၚ်မုက်,"(v) wash the face, wash or clean one's face."
Wash-strake of canoe,စပ်,"1 (n) wash-strake of canoe, washboard. [id] စပ်ဂၠုၚ်။ [Syn.] ကုန်စး။"
Washable,ဒုၚ်ကပိုက်ကဆံၚ်,"(adj.) washable {of fabric}, durable."
Washboard.  စပ်ဂၠုၚ်။  ကုန်စး။,စပ်,"1 (n) wash-strake of canoe, washboard. [id] စပ်ဂၠုၚ်။ [Syn.] ကုန်စး။"
Washer,ဝါရှာ,(n) [Eng.] washer.
Washer man,တလ,"တၠကာ (n) washer man, but owner."
Washer man,ရဲခဝါ,(n) washer man.
Washer man.  ရဲခဝါ။,ခဝါ,2 (n) washer man. [id] ရဲခဝါ။
Washer.  စက်လပိုက်ဗွိုက်လ္တက်၊ ဇွောံဒုၚ်။,စက်လပိုက်ဂၠိက်ယာတ်,(n) washer. [id] စက်လပိုက်ဗွိုက်လ္တက်၊ ဇွောံဒုၚ်။
Washerwoman.  တလကာ။,ဂဟာ,1 (n) washerwoman. [id] တလကာ။
Washing machine,စက်လပိုက်ကဆံၚ်ဗွိုက်လ္တက်,(n) washing machine.
Washing soda,ဝါရှိန်သဝ်ဒါ,(n) [Eng.] washing soda.
Washing.  ဗွိုက်လ္တက်ဇွောံလပိုက်ကဆံၚ်။,ဗွိုက်လ္တက်သွက်ဂွံလပိုက်ကဆံၚ်,(n) washing. [id] ဗွိုက်လ္တက်ဇွောံလပိုက်ကဆံၚ်။
Washout.  မၞိဟ်လပိုက်၊ မၞိဟ်ဟွံလုပ်ကေၚ်ကာ၊ အရာဟွံလုပ်ကေၚ်ကာ။,ဒဒှ်တိမစလာ်အာစၟံအခါဍာ်ဇၞော်,(n) washout. [id] မၞိဟ်လပိုက်၊ မၞိဟ်ဟွံလုပ်ကေၚ်ကာ၊ အရာဟွံလုပ်ကေၚ်ကာ။
Washstrake,ကုန်စး,"(n) washstrake, gunwale. [Syn.] စပ်။"
Washy.  မကေဝ်၊ မကြံလိုဟ်၊ မဟွံခတ်။,မနွံကဵုအရံၚ်ဗိုဟ်ဗိုဟ်,(adj) washy. [id] မကေဝ်၊ မကြံလိုဟ်၊ မဟွံခတ်။
Wasp.  စၟဍိက်ကျာ်။,ဍိက်ကျာ်,(n) wasp. [id] စၟဍိက်ကျာ်။
Waspish.  မနွံကဵုသၟောန်ပါၚ်ကြံကြံ။,မနွံကဵုစိုတ်စရိုတ်ပရေံဍုတ်ဍေဲ,(adj) waspish. [id] မနွံကဵုသၟောန်ပါၚ်ကြံကြံ(မ်)။
Wastage,အရာမပြးဇးအာ,(n) wastage.
Waste,ဒဇူနှဳ,"(v) spill, overflow, waste."
Waste,ရပ်ပၠေၚ်,"(v) waste, squander."
Waste away,ဆုတ်ယုတ်စှ်ေ,"(v) dwindle away, waste away, be worn down gradually. [id] ဂြုဲစှ်ေသိုက်သိုက်။"
Waste matter,ကမောတ်,"ကၟောတ်ဟန် (n) waste matter, rubbish, trash. [id] အရာမဟွံလုပ်အဝေါၚ်ကေၚ်ကာ။"
Waste matter,ကၟောတ်ဟန်,"(n) waste matter, rubbish, trash. [id] အရာမဟွံလုပ်အဝေါၚ်ကေၚ်ကာ။"
Waste one’s time,ဖအိုတ်,"ဖ္အိုတ်အခိၚ် (v) to waste time, waste one’s time."
Waste one’s time,အခိၚ်,"ဖအိုတ်အခိၚ် (v) to waste-off time, waste one’s time."
Waste one’s words or breath,ကျာအိုတ်,(v) waste one’s words or breath.
Waste product.  အသုဘ၊ ကၞေံ၊ ဝဲါ။,အိက်,"(n) excrement, faeces, dung, interest, [in phr.] excretion, waste product. [Cf.] အသုဘ၊ ကၞေံ(အ်)၊ ဝဲါ။"
Waste time,အခိၚ်အိုတ်,"(v) be a waste of time, waste time."
Waste-pipe.  ပၠံၚ်ပ္တိတ်ဍာ်ဟွံသ္အးဟွံဇ္ၚး။,ပၠံၚ်ပ္တိတ်ဍာ်မရပ်စပ်လဝ်တုဲ,(n) waste-pipe. [id] ပၠံၚ်ပ္တိတ်ဍာ်ဟွံသ္အးဟွံဇ္ၚး။
Waste.  အမှိက်အမှံၚ်။,အမှိက်,"(n) rubbish, garbage, litter, waste. [id] အမှိက်အမှံၚ်။"
Wasted,သအိုဟ်,"(v) to rot, to be submit fish-paste ပရံက် to the final stage of putrefection after salting, to be decayed, rotten, wasted, absolute. [id.] သ္အိုဟ်။"
Wasted,သအိုဟ်,"သ္အိုဟ်ဂြုဲ(ယ်) (v) to be decayed, rotten, wasted."
Wasted.  သအှ်ော။,သ္အိုဟ်သၟ,"(v) to be decayed, rotten, wasted. [id.] သအှ်ော(ဟ်)။"
Wasteful.  မပၠေၚ်ဗဒိုက်။,မသ္ကဵုပြးဇးအာသၟးသၟး,(adj) wasteful. [id] မပၠေၚ်ဗဒိုက်။
Waster,မၞိဟ်မပၠေၚ်ဗဒိုက်ရပ်စပ်ဆဆဵုညိဟွံမွဲကဵုဓဝ်ဂမြၚ်တီ,"(n) waster, wastrel."
Wastrel,မၞိဟ်မပၠေၚ်ဗဒိုက်ရပ်စပ်ဆဆဵုညိဟွံမွဲကဵုဓဝ်ဂမြၚ်တီ,"(n) waster, wastrel."
Watch,မၚ်,"6 (v) to wait, wait for, remain in one place, watch {for, over}, lie in wait for, guard, to observe, to take care of. [id] ဆေၚ်၊ မၚ်လဇ။    အဲမၚ်နာဲကၠဵုစိုပ် (v) I am waiting  for Nai Klaw to arrive.    စဵုကဵုဗှေ်စိုပ်အဲမၚ်မံၚ် (v) I am waiting till you arrive.    ညးကဵုမၚ်မွဲဗီုဇၞော် (v) they have put the commanding  officer under guard.    ပ္ဍဲခံက်ဍာ်မၚ်မံၚ် (v) water lies in the compartments of the paddy fields.    ရံၚ်စံၚ်မၚ်မွဲ (v) to keep an eye on.    လ္ပဂွိၚ်အဲမၚ်သ္ၚိ (v) do not  worry, I will take after the house. [Cf.] ပၟၚ် (n) guardian."
Watch,သ္ၚိဂလာန်,"(n) watch, tower, gatehouse. [id.] သ္ၚိဒၞာဲစၟဳစၟတ်ဂၠိုက်ဂၠာဲမၞိဟ်လုပ်တိတ်။"
Watch band,ဇုက်နာဍဳ,(n) watch band.
Watch for an opportune moment,တောပ်,"(v) peep, peek, watch for an opportune moment, lie in wait, prowl, lurk."
Watch for.   ဝိဝတ်၊  ဝဳဝတ်။  watch over.   ဥပ္ပကာ၊  အုပ်ပကာ၊  ဗမဴ၊  မၚ်၊  မၚ်မွဲ၊  ရံၚ်စံၚ်။  watchtower.   ပြယံက်၊  ပြယေန်။  ၂။  သ္ၚိဂလာန်။,watch,"vt.vi.  ရံၚ်၊  ရံၚ်စံၚ်၊  ရံၚ်ဒၟံၚ်ကဵုသတိ၊  မၚ်မွဲ။  n.  ဒဒှ်မနွံကဵုသတိတွဵု။  ၂။  ဂကောံကၚ်၊  ဂကောံကၚ်ၚာၚ်။  ၃။  နာဍဳစိုက်ထိုၚ်၊  နာဍဳတဲ။  watchful (adj)  ဒဒှ်မနွံဒၟံၚ်ကဵုသတိလၟိုန်။  watchman (n)  ပၟၚ်၊  ပၟၚ်ပၟဲ(ရုၚ်,ဗေန်,ဂုက်)။  ၂။  မၞိဟ်မၚ်ကၚ်၊  ရဲကၚ်။  watchword (n)  ဂလာန်ပၞုက်,ဒမၠုက် သွက်ဂွံတတ်အာကၠုၚ်။  ၂။  ရမျှာၚ်က္တဵုကြဵုဇာ၊  လိက်ဒုၚ်ကေတ်။  watch for. (vt)  ဝိဝတ်၊  ဝဳဝတ်။  watch over. (vt)  ဥပ္ပကာ၊  အုပ်ပကာ၊  ဗမဴ၊  မၚ်၊  မၚ်မွဲ၊  ရံၚ်စံၚ်။  watchtower. (n)  ပြယံက်၊  ပြယေန်။  ၂။  သ္ၚိဂလာန်။"
Watch for.  ဝိဝတ်။,ဝဳဝတ်,(v) watch for. [Id.] ဝိဝတ်။
Watch man,ပၟၚ်တရၚ်,"(n) watch man, durwan."
Watch man,မၞိဟ်မၚ်ကၚ်,"(n) watch man, sentry, patrol."
Watch man,ရဲမၚ်တရၚ်,(n) watch man.
Watch of three hours,ယာံ,"2 ယာမ် (n) [P. yamo] watch of three hours, a quarter of a day or night."
Watch of three hours,ယာမ်,"2 (n) [P. yamo] watch of three hours, a quarter of a day or night."
Watch over,ရံၚ်စံၚ်,"(v) watch over, to look after, keep an eye on.  [id.] မၚ်မွဲ(ယ်)။ [Cf.] ထိၚ်၊ မၚ်၊ မွဲ၊ ရံၚ်။"
Watch over.    ကဵုမွဲ  to put under guard.    ၚ္ၚဳမွဲ  to glance at.    စၟတ်မွဲ  to interrogate.    မၚ်မွဲ  to wait,မွဲ,"2 (v) to guard, watch over.    ကဵုမွဲ(ယ်) (v) to put under guard.    ၚ္ၚဳမွဲ (v) to glance at.    စၟတ်မွဲ(ယ်) (v) to interrogate.    မၚ်မွဲ(ယ်) (v) to wait, to watch, to guard.    မၠာ်မွဲ(ယ်) (v) to catch sight of.    ရံၚ်မွဲ(ယ်) (v) to have a look.    သ္ၚေဝ်မွဲ(ယ်) (v) to look carefully for. [Cf.] ထိၚ်၊ မၚ်၊ ရံၚ်စံၚ်။     [Der.] ပၟၚ်ပၟဲ(ယ်) (n) guard."
Watch over.  ဥပ္ပကာ၊ ဗၟဴ၊ မၚ်၊ မၚ်မွဲ၊ ရံၚ်စံၚ်။,အုပ်ပကာ,(v) watch over. [id] ဥပ္ပကာ၊ ဗၟဴ၊ မၚ်၊ မၚ်မွဲ၊ ရံၚ်စံၚ်။
Watch privily.  ချံၚ်ရံၚ်။,ချံၚ်,"2 (v) to spy on, watch privily. [id] ချံၚ်ရံၚ်။"
Watch tower,ပြယံက်,"(n) merlon, watch tower, turrets, battlements. [id] ပြယေန်၊ သ္ၚိဂလာန်။"
Watch tower,ပြယေန်,"(n) merlon, watch tower, turrets, battlements. [id] ပြယံက်၊ သ္ၚိဂလာန်။"
Watch tower,ဟဝ်,"3 (n) a raised frame, high raised frame, stage, scaffold, scaffold for shooting big game, watch tower."
Watch word.  ရမျှာၚ်ကြဵုဇာ၊ လိက်ဒုၚ်ကေတ်။,ဂလာန်ပၞုက်ဒမၠုက်သွက်ဂွံတတ်အာကၠုၚ်,(n) watch word. [id] ရမျှာၚ်ကြဵုဇာ၊ လိက်ဒုၚ်ကေတ်။
Watch-repairer,အ္စာပလေဝ်နာဍဳ,(n) watch-repairer.
Watchfulness,ဒဒှ်မနွံဒၟံၚ်ကဵုသတိလၟိုန်,(n) watchfulness.
Watchman.  ပၟၚ်ပၟဲ။,ပၟၚ်,"(n) guard, guardian, attendant, keeper, herd, watchman. [id] ပၟၚ်ပၟဲ။ {ရုၚ် (n) office, ဗေန် (n) bank, ဂုက် (n) prison}, ဂၟာ၊ မၞိဟ်မၚ်၊ မၞိဟ်မၚ်ကၚ်၊ မၞိဟ်မၚ်မွဲအာ၊ ရဲကၚ်။"
Water,ဍာ်,"(n) water, liquid."
Water,တုက်ဍာ်,"(v) to draw, scoop up, water, to dip up or dip out {as water}."
Water at the  mouth  drool crave for.  ဍာ်ကံဒဇူ။,ဍာ်ကံတိတ်,"(v) salivate, mouth watered, water at the  mouth {of a child} drool crave for. [id] ဍာ်ကံဒဇူ။"
Water basket.  ဍာ်ဍေၚ်၊ နုၚ်ထုၚ်၊ နာံထုၚ်။,ဍေၚ်ဍာ်,"(n) bamboo water pot, water basket. [id] ဍာ်ဍေၚ်၊ နုၚ်ထုၚ်၊ နာံထုၚ်။"
Water bubble,ခၟောံဗှ်,(n) water bubble.
Water carrier,နိဟ်,"မၞိဟ်ဂၠေၚ်ဍာ် (n) water carrier, bhisti. [Syn.] ရဲတုက်ဍာ်။"
Water carrier,မၞိဟ်ဂၠေၚ်ဍာ်,"(n) water carrier, bhisti. [Syn.] ရဲတုက်ဍာ်(က်)။"
Water closet.  သ္ၚိဍာ်။,သ္ၚိဝတ်,"(n) privy, latrine, toilet, lavatory, water closet. [Syn.] သ္ၚိဍာ်(က်)။"
Water clover,တှ်ေ,"1 တေဟ် (n) water clover, a kind of edible aquatic fern, Marsilea quddrifolia."
Water colour.  ဍာ်ဂဥုဲဒဇက်ကသူပၠာဲကဵုဍာ်။,ဍာ်ဂဥုဲဍာ်,(n) water colour. [id] ဍာ်ဂဥုဲဒဇက်ကသူပၠာဲကဵုဍာ်။
Water container made from joint of bamboo,ဍာ်ဍေၚ်,(n) water container made from joint of bamboo.
Water dillenia tree,ခပြု,"(n) water dillenia tree, Dilleria jambosa, Dindica L."
Water dipper,ဗြံက်,"(n) water dipper, used in bathing or to drink from, made out of cut-down joint of giant bamboo or from cigarette tin or coconut shell mounted on handle, water dipper made from coconut shell."
Water dipper made from coconut shell,ဗြံက်,"(n) water dipper, used in bathing or to drink from, made out of cut-down joint of giant bamboo or from cigarette tin or coconut shell mounted on handle, water dipper made from coconut shell."
Water drunk on taking an oath.  ဍာ်ဂစာ။,ဍာ်သ္စာ,"(n) consecrated water ceremoniously drunk as a symbol of loyalty or fidelity, water drunk on taking an oath. [id] ဍာ်ဂစာ။"
Water endowed with powers through recitation of ပရိုတ် sutta,ဍာ်ပရိုတ်,(n) water endowed with powers through recitation of ပရိုတ် Sutta.
Water fall,ဍာ်စှ်ေ,"1 (n) low tide, ebb-tide, water fall, cascade, cataract. [Syn.] ဒဳစှ်ေ။ [opp.] ဍာ်တိုန်။"
Water fall,ဍာ်ဆၚ်,"(n) water fall, cascade, cataract. [Syn.] ဍာ်ဒဵု။"
Water fall.  first sense,ဆၚ်,"ဍာ်ဆၚ် (n) water fall. [Cf.] first sense, စှ်ေ၊ ဍုန်။ second sense, ၜံၚ်။"
Water festival held just before the mon new year's day,သ္ဘၚ်ဍာ်,"(n) royal water sports, water festival held just before the Mon New Year's day."
Water festival making at the beginning of the year and attended by rainmaking and fertility cceremonies.  အတး။  သၚ်ကြာန်။  အတး။,ကတး,(n) water festival making at the beginning of the year and attended by rainmaking and fertility cceremonies. [id] အတး။ [Cf.] သၚ်ကြာန်။ [Var.] အတး။
Water festival making in the beginning of year and attended by rainmarking and fertility ceremonies.  သၚ်ကြာန်။  အတး။,လ္တး,1 (n) water festival making in the beginning of year and attended by rainmarking and fertility ceremonies. [Cf.] သၚ်ကြာန်။ [Var.] အတး။
Water filtering tank,ကၟာသ္ဍိုဟ်ဍာ်,(n) water filtering tank.
Water for bathing,ဍာ်ဟုံ,(n) water for bathing.
Water for domestic use,ဍာ်ရပ်,(n) water for domestic use.
Water from well.  ဍာ်ကမၠိုၚ်။,ဍာ်ပလိုၚ်,"(n) well, water from well. [id] ဍာ်ကမၠိုၚ်။"
Water front of the town,ဒကုတ်ဍုၚ်တရပ်သြၚ်ဇိုၚ်က္ၜဳ,(n) water front of the town.
Water hen,ဂစေံစာၚ်ဍာ်,(n) water hen.
Water hole ,ခၠိုၚ်ဍာ်ပ္တဳ,(n) water hole {dug in the a sand bank}.
Water hyacinth,တၞံဗြဴစရာဲဍုၚ်,"(n) hyacinth, water hyacinth, Eichornia crassipes."
