English,Mon,Original_Definition
Family and dependants.  တွဳတွူ၊ တွဳဗွိုၚ်၊ တွဳဝါရ။,တွဳဝါရ,"(n) household, family and dependants. [id] တွဳတွူ၊ တွဳဗွိုၚ်၊ တွဳဝါရ။"
Family and dependants.  အဆံၚ်အလံၚ်။     တွဳဗွိုၚ်  to be surrounded by,တဝဳ,"1 (n) retinue. [id] တွဳ၊ ပွဳ။    တွဳတွူ (n) surroundings. [id] တွဳပွူ၊ ဝုတ်ဒိုဟ်၊ ပွဳပွူ၊ ပွဳပွိုၚ်၊ ပွဳဗွိုၚ်။    တွဳဝါရ (n) household, family and dependants. [Cf.] အဆံၚ်အလံၚ်။    [Der.] တွဳဗွိုၚ် (v) to be surrounded by."
Family life,သ္ၚိကၟိန်,"(n) family, household, family life."
Family name,ယၟုအခိုက်ကၞာ,"(n) family name, surname, clan name. [id.] ယၟုဒတောဝ်။"
Family used as garnish for meat dishes and soups,ဟံဗံသေံ,"(n) herb of the Umvellierae, family used as garnish for meat dishes and soups, Eryngium foctidum. [id.] တၞံဟံဗံ(မ်)။ [Var.] ခါဗံ(မ်)။"
Family.    ဇာတိဿရညာဏ်   remembrance of a former existence.  ပညာမဂြၚ်တီကဆံၚ်အတိက်။    ဂကူဇာတိ  pedigree,ဇာ,"2 (n) ဇာတိ (n) [P.] race, lineage, family.    ဇာတိဿရညာဏ် (n) [P.] remembrance of a former existence. [id] ပညာမဂြၚ်တီကဆံၚ်အတိက်။    ဂကူဇာတိ (n) pedigree, descent. [Cf.] အဆက်၊ ဂကူ၊ ဇာတ်၊ တၞောဝ်၊ ဒတောဝ်။"
Family.  ကလောမသ။,မသ,"2 (n) [LF] kin, kinsfolk, breed, family. [id] ကလောမသ။"
Famine,ဒဒိုက်ကၠောဝ်ဗျဵု,(n) famine.
Famine,ဓဒိုက်ကၠောဝ်ဗျဵု,(n) famine.
Famine.  ကၞောဝ်။  ကၠောဝ် to be starving,ကဏောဝ်,(n) famine. [id] ကၞောဝ်။ [Der.] ကၠောဝ် to be starving.
Famine.  ကၠောဝ်  starve,ကမၠောဝ်,"(n) famine. [Der.] ကၠောဝ် (v) starve, be famished, be hungry or thirsty."
Famous,ဝိသေသ,"(adj) [P. viseso] uncommon, rare, famous, different, special quality or accomplishment, extraordinary. [Var.] ဝိသှ်ေ(ဟ်)။"
Famous monastery in the time of buddha,ဇေတဝန်,"(n) [P.] Jetavana, famous monastery in the time of Buddha."
Famous pagoda at rangoon.  ကျာ်ဒဂုၚ်။,ဓါတ်သော်လ္ဂုၚ်,"(n) Dagon pagoda, [Bur. called Shwe Dagon pagoda] at လ္ဂုၚ် Rangoon, Bur. ရန်ကုန်, famous pagoda at Rangoon. [id] ကျာ်ဒဂုၚ်။"
Famously,နဒဒှ်မနွံကဵုကဆံၚ်မပြာကတ်ဒယှ်တှ်,(adv) famously.
Fan,ပၞိက်,(n) fan.
Fan the flame,ပိုက်ကျာကဵုပၟတ်,(v) fan the flame.
Fan.  ပၞိက်။,ပဏိက်,(n) fan. [id] ပၞိက်။
Fan.  ပၞိက်။    ပိုက်ပၞိက်  to fan.    လွိုက်ပၞိက်  to wave a fan.    ပၞိက်တံၚ်  punkah,နိက်,1 (n) {colloq} fan. [id] ပၞိက်။    ပိုက်ပၞိက် (v) to fan.    လွိုက်ပၞိက် (v) to wave a fan.    ပၞိက်တံၚ် (n) punkah.
Fanatical,မနွံကဵုကွေတ်ဗိုန်ဗိုန်,(adj) fanatical.
Fanciful,သွပ်စိုတ်,"(n) indulge in fantasy. (adj) fictional, fanciful."
Fanciful.  မဒှ်ကဆံၚ်ကွေံကွေံဟွံသေၚ်။,မဟဳသ္ပဝ်ဒၟံၚ်ပ္ဍဲက္သပ်,(adj) fanciful. [id] မဒှ်ကဆံၚ်ကွေံကွေံဟွံသေၚ်။
Fancy bullock cart for passenger service only,ကွဳယာန်,(n) fancy bullock cart for passenger service only.
Fang.  ဂၞေဟ်။    ၚေဟ်ဂၞေဟ်  eye-tooth.   အၚာပ်၊ ၚေက်၊ ၚာပ်၊ လ္ၚာပ်။    ဂၞေဟ်ကၠိက်  boar’s tusk.    ဂၞေဟ်ဇြုံ  snake’s fangs,နေဟ်,"1 {colloq} eye-tooth, canine, tusk, fang. [id] ဂၞေဟ်။    ၚေဟ်ဂၞေဟ် (n) eye-tooth. [Cf.]  အၚာပ်၊ ၚေက်၊ ၚာပ်၊ လ္ၚာပ်။    ဂၞေဟ်ကၠိက် (n) boar’s tusk.    ဂၞေဟ်ဇြုံ (n) snake’s fangs."
Fang.  အၚာပ်၊ ၚေက်၊ ဒၚာပ်၊ လ္ၚာပ်။  နေဟ်။,ဂၞေဟ်,"(n) eye-tooth, canine, tusk, fang. [Cf.] အၚာပ်၊ ၚေက်၊ ဒၚာပ်၊ လ္ၚာပ်။ [Var.] နေဟ်။"
Fangs of a snake,ဂၞေဟ်ဇြုံ,"(n) snake’s fangs, fangs of a snake."
Fanlight with swivel glass pane,ပၞော်ဒ္ၚေဝ်ဒမျိုၚ်,(n) fanlight with swivel glass pane.
Far,တမာ,တၟာသ္ၚောဲ (adv) far.
Far,တၟာသ္ၚောဲ,(pron.) far.
Far,ဝိပူလပဝ်,"(adj) distant, far, (n) distant parts."
Far away,သ္ၚောဲ,"(v) to be far, distant, far away."
Far away,သ္ၚောယ်,"(v) to be far, distant, far away."
Far or narrow end,ကဏောတ်,"1 (n) top, far or narrow end, culmination, summit. [id] ကၞောတ်၊ တၞောတ်။    တံဒေါဝ်ကၞောတ်ဂၠံၚ် (n) beginning, middle and end of road.    မံၚ်ကောံညးသ္ကံဒဵုကဵုစိုပ်ကၞောတ် (n) they stay with each other to the end. [Cf.] အတူ၊ အထောတ်၊ က္ဍဟ်၊ ဍိုပ်၊ ဍဟ်၊ မုဟ်၊ သၠုၚ်။    ကၞောတ်ဂၠံၚ် (n) {at} the far end of the street.    ကၞောတ်ဆု (n) tree top.    ကၞောတ်တဲ(ယ်) (adv) finally."
Far or narrow end,ကနောတ်,"(n) see ကဏောတ် (n) top, far or narrow end, culmination, summit, skewer, spit. [Cf.] ကနတ်။"
Far-fetched,မဝါတ်ဂါတ်သွက်ဂွံကၠိုဟ်အဓိပ္ပဲါ,(adj) far-fetched.
Far-flung parts of a state or territory,ပစ္စန္တရး,"(n) [P. paccanto, Skt. rastra] foreign country, far-flung parts of a state or territory, outlying areas of a kingdom, remote parts of a country back water. [id] မုဟ်ရးကၞောတ်ဍုၚ်၊ ဍုၚ်သ္အာၚ်။"
Far-reaching.  မစိုပ်ဒတုဲ။,မစိုပ်တရဴ,(adj) far-reaching. [id] မစိုပ်ဒတုဲ။
Far-sighted,မနွံကဵုလညာတ်သၠဲသၠဲလးလး,(adj) far-sighted.
Far.  ခရာ။  သ္ၚောဲ  to be distant,ဇမ္ၚောဲ,တၟာဇမ္ၚောဲ (adv) far. [Cf.] ခရာ။ [Der.] သ္ၚောဲ (v) to be distant.
Far.  ဇ္ၚောဲ၊ သ္ၚောဲ။,ဇၚဲ,"2 (v) to be distant.    ဇၚဲခလိုၚ် (v) to be long, far. [Var.] ဇ္ၚောဲ၊ သ္ၚောဲ။"
Farm out one’s paddy field,ဖျေံတိ,"(v) farm out one’s paddy field, transplant saplings, bury the dead, lease land for cultivation."
Farm produce,တိတ်နူဂူ,(v) farm produce.
Farm.  မြိမြန်။  first sense,ဝဳ,"တဵုဝဳစ (v) to raise crops and cattle, farm. [Cf.] မြိမြန်။ [Cf.] first sense, လေၚ်။ Second sense, ဗ္စိန်။"
Farmer having a farmland in regular employ,တၠကမၠောန်,"(n) employer, farmer having a farmland in regular employ."
Farmer.  ညးပ္ၚ၊ တြုံဗ္ၚ၊ ပၟိဟ်ဗ္ၚ။,သၟာဗ္ၚ,(n) farmer. [id.] ညးပ္ၚ၊ တြုံဗ္ၚ၊ ပၟိဟ်ဗ္ၚ။
Farmer.  ညးဗ္ၚ။,မၞိဟ်ဗ္ၚ,"(n) agriculturist, farmer. [Syn.] ညးဗ္ၚ။"
Fart,ကျာသဝ်,"(v) fart, break wind, passed wind. [id] ဆုတ်တိတ်။"
Fart.  ဆုတ်။,ကျာဒမၠုက်,"(n) unexpected blast of wind, fart. [id] ဆုတ်။"
Fascination.  ပွမဖျေံလဝ်ဗွိုၚ်။,ပွမဒဇက်တံၚ်ဂြဲလဝ်,(n) fascination. [id] ပွမဖျေံလဝ်ဗွိုၚ်။
Fashion,ဝှိတ်ဝှေန်,"(n) [Eng.] fashion, vogue."
Fashion.  ဖျေံဗီု၊ သၚ်ဗီု၊ သောန်ဗီု။,ပၠောပ်ဗီု,"(v) mould, shape, fashion. [id] ဖျေံဗီု၊ သၚ်ဗီု၊ သောန်ဗီု။"
Fast,ဗိုန်,"1 (v) to be firm, fast, steadfast, certain, sure.    အဲကောန်မာန်ဗိုန်ရ (v) certainly I can do it.    ခိုၚ်ဗိုန် (v) to be firm, stable.    ဂၞဴဗိုန် (v) to be constipated.    စၚ်ဟွံဗိုန် (v) to scaffolding is not firm,    စိုတ်ဗိုန် (v) to be firm of purpose.    ဒလးဗိုန်ဗတ် (v) firm surface.    သာ်ဂှ်ဗိုန်ရ (v) it certainly is.    သစ္စဗိုန် (v) to be faithful, true. [Cf] ခိုၚ်၊ ဂၠိ၊ ဇၟံ(အ်)၊ ထေၚ်၊သစ္စ။    [Der.] ဂဗိုန် (v) to secure. [id] လဗိုန်။    [Der.] ဒဗိုန် (v) to be persistent."
Fast,ဥပုဟ်,"(n) [P. upasatho & pavarana] fast, uposatha service of the monks when the patimokkha is read."
Fasten this rope round the post.  ပူဒက်။ ဇုက်ဒက်  tether,ဒက်,ဇုက်ဏံဒက်ေစၠာံတိုၚ် (v) fasten this rope round the post. [Cf.] ပူဒက်။ ဇုက်ဒက် (n) tether.
Fasten with  bolt,ဇြောတ်မူလဳ,"(v) fasten with  bolt, bolt."
Fasten with a lock,ကဝဲကသအ်,"(v) to turn a key, to lock, fasten with a lock."
Fasten with a lock.    ကဝဲကြုတ်ကၠိက်  to drive in screw.    ကဝဲဂၠဟ်  to wrench.    ကဝဲလဝ်ကဝးပ္သဲဖ္အိုတ်  wind a spring fully,ကဝဲ,"2 (v) to turn round, twist, wind, screw in, {of wind} whirl.    ကဝဲကဝးပ္သဲ (v) wind a spring.    ကျာကဝဲ (v) whirl wind. [Cf.] ခပူ၊ ခ္ဍိတ်၊ ဗ္ဂေၚ်၊ ဗ္ဂေတ်။    [conn.] ဝဲ (n) whirl pool.    ကဝဲကသံ(အ်) (v) to turn a key, to lock, fasten with a lock.    ကဝဲကြုတ်ကၠိက် (v) to drive in screw.    ကဝဲဂၠဟ် (v) to wrench.    ကဝဲလဝ်ကဝးပ္သဲဖ္အိုတ် (v) wind a spring fully."
Fasten you belt tight.  ကညောန်။  မောန်  to be tightly secured,ကမောန်,ဂတ်လဝ်ဇုက်ဂၞိၚ်ကဵုကၟောန်မံၚ် (v) fasten you belt tight. [Syn.] ကညောန်။ [Der.] မောန် (v) to be tightly secured.
Fastened,ဂြဲဖျပ်လဝ်,"(v) to be bound, fastened."
Fastening,ဂွက်,"1 (n) bond, chain, fastening, knot, encircling wall. [id] ဒွက်။    ဒွက်သံၚ်သာ (n) the bonds of transmigration.    ဒွက်သော် (n) chignon. [Cf.] first sense, ကၞေၚ်၊ ဇုက်။ second sense, ဗဝိုၚ်၊ ဗိုၚ်။    [Der.] ဒက် (v) compose."
Fastening,ဒွက်,"(n) bond, chain, fastening, knot, encircling wall, a wall round anything, bondage, song, music."
Fasting.  ပွမအေၚ်စၞ။,ဒၟိဟ်,(n) fasting. [id] ပွမအေၚ်စၞ။
Fat,ကြောံ,"ကြောံ(အ်) (adj.) fat, obese, plump."
Fat,တီု,"2 (v) to be thick, fat, to be dull-witted, stupid.    ဂတဵုတီုတီု (n) thick plank.    စက္ခူတီုတီု (n) thick paper.    ဗတီု (v) to make thick.    မၞိဟ်တီုတီု (n) stupid fellow.    ရာပ်စာပ်တီုကၠီု (v) dense undergrowth.    သၞာံဂၠဴတီုနူသၞာံဗ္ၜေံရ (prov.) the Year of the Ox is fatter than the Year of the Goat. [Cf.] ဒိုဟ်၊ ၜီု၊ ဗံက်၊ ဗေန်၊ ဒိုဟ်၊ သၠိုဟ်၊ ၜီု။ [opp.] ကြဳ။    [Der.] သတီု (n) thickness.    တီုကၠီု (v) to be dense, to be stupid."
Fat and heavy person,အကြောံ,"(n) fat and rotund man, corpulent person, fat and heavy person, obese person, very fat person, fatty. [id.] အကြောအ်။"
Fat and rotund,ကြောံဒုတ်,"(adj.) fat and rotund, corpulent, obese."
Fat and rotund man,အကြောံ,"(n) fat and rotund man, corpulent person, fat and heavy person, obese person, very fat person, fatty. [id.] အကြောအ်။"
Fat baby elephant,ဗံက်,ကောန်စိၚ်ဗက်ဗေန် (v) fat baby elephant.
Fat.    ပလေၚ်  glutinous rice.    တၞံကၠေၚ်ဂယာၚ်  wood-oil tree,ကၠေၚ်,"5 (v) to be oily, fatty.    စၞကၠေၚ်ကၠေၚ် (v) food cooked in plenty of oil. [id] သွကၠေၚ်ကၠေၚ်။    [Der.] ကၠေၚ် (n) oil, fat.    ပလေၚ် (n) glutinous rice.    တၞံကၠေၚ်ဂယာၚ် (n) wood-oil tree."
Fat.  ကၠေၚ်။,တၠေၚ်,"(n) oil, fat. [id] ကၠေၚ်။"
Fatal or disfiguring disease,ယဲမချိုတ်မာန်,(n) fatal or disfiguring disease.
Fated,မပန်ပြေၚ်ကၠုၚ်နကဵုကံကုသဵု,(adj) fated.
Fateful,မဒှ်တဴဇရာကံမဖန်ဖက်,(adj) fateful.
Father,မအံက်,"(n) {formal} father, natural as opposed to adoptive or step-father."
Father,အပါ,"(n) father, papa, daddy."
Father,အံက်,"(n) father, parent."
Father,အံက်,"မအံက် (n) father, natural father."
Father ,ဣတ,(n) father {obsolescent}.
Father and child,ကောန်ကဵုအပါ,(n) father and child.
Father-in-law,ခံါသဳတြုံ,(n) father-in-law.
Father-in-law.  ခအှ်  daughter-in-law.    ဓၟာန်  son-in-law.    သဳ  an aunt who is the younger sister of one’s parents,ဂမျှဳ,(n) ဂမျှဳတြုံ(ဟ်) (n) father-in-law. [Cf.] ခအှ်(ဟ်) (n) daughter-in-law.    ဓၟာန် (n) son-in-law.    သဳ (n) an aunt who is the younger sister of one’s parents.
Father.    မိမ  parents.  အပါ၊ တ။  ဣတ  mother.  မိ။,မ,2 (n) {chiefly in formal contexts} father.    မိမ (n) parents. [Cf.] အပါ၊ တ။ [opp.] ဣတ (n) mother. [id] မိ။
Father.    ယာဲတ  parents.  အပါ၊ မ၊ ယာဲ။,တ,2 (n) father.    ယာဲတ (n) parents. [Cf.] အပါ၊ မ၊ ယာဲ။
Fathom,ဖိဟ်,"1 (n) reach of both arms  as measure of length, fathom,  sometimes reckoned as four ဟတ် cubits, unit of length equivalent to two yards. [Cf.] ဂလော်(က်)။"
